State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,latitude,longitude,neighbours,neighbours_count,Outlier_Score_APC,Outlier_Score_LP,Outlier_Score_PDP,Outlier_Score_NNPP
NIGER,SHIRORO,KUSHAKA/KUREBE,26-22-10-004,CHIKAJI,12,402,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,4,3,3,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89344/result_75321_1677579235_thumb.jpg,11.115377,7.724346984,"['LIKORO (26-16-09-007)', 'BASSAWA (26-21-03-001)', 'SHAMAKI (26-21-03-008)']",3,55.33333333,17.66666667,19.33333333,1.666666667
NIGER,SHIRORO,KWAKI/CHUKWUBA,26-22-11-001,KAZUMA,30,228,TRUE,-1,TRUE,TRUE,FALSE,FALSE,UNKNOWN,20,4,6,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89350/result_75328_1677593444_thumb.jpg,38.4035265,141.1905804,No neighbours within 15 km,0,,,,
NIGER,SHIRORO,KWAKI/CHUKWUBA,26-22-11-005,EGBA,0,139,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,3,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89354/result_75332_1677594680_thumb.jpg,-12.94405745,-38.47474803,No neighbours within 15 km,0,,,,
NIGER,SHIRORO,KWAKI/CHUKWUBA,26-22-11-009,GOMPE,0,364,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,10,5,37,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89358/result_75336_1677596991_thumb.jpg,33.456884,76.8588066,No neighbours within 15 km,0,,,,
NIGER,SHIRORO,MANTA,26-22-12-001,BERI,83,491,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,48,6,28,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89362/result_75340_1677592605_thumb.jpg,28.71935815,76.55304917,No neighbours within 15 km,0,,,,
NIGER,SHIRORO,MANTA,26-22-12-003,GUNGU,118,587,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,59,0,58,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89364/result_75342_1677592978_thumb.jpg,-4.85722,29.64389,No neighbours within 15 km,0,,,,
NIGER,SHIRORO,MANTA,26-22-12-004,JIKO,328,708,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,170,0,154,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89365/result_75343_1677593183_thumb.jpg,-0.7557974,127.2643281,No neighbours within 15 km,0,,,,
NIGER,SHIRORO,MANTA,26-22-12-005,KINI,45,323,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,26,0,19,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89366/result_75344_1677593357_thumb.jpg,19.2472105,77.8075898,No neighbours within 15 km,0,,,,
NIGER,SHIRORO,MANTA,26-22-12-007,MANTA,261,924,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,150,19,89,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89368/result_75346_1677593980_thumb.jpg,44.6158717,7.4870199,No neighbours within 15 km,0,,,,
NIGER,SHIRORO,PINA,26-22-13-002,OWU D.T.,0,677,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,150,35,42,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89370/result_75350_1677591845_thumb.jpg,7.833333,4.1,No neighbours within 15 km,0,,,,
NIGER,SHIRORO,PINA,26-22-13-003,KOLU,0,615,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,235,0,82,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89371/result_75351_1677591946_thumb.jpg,58.8122814,25.26130875,No neighbours within 15 km,0,,,,
NIGER,SHIRORO,PINA,26-22-13-004,PINA,0,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,134,6,134,6,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89372/result_75352_1677592282_thumb.jpg,40.0209763,-0.6549547,No neighbours within 15 km,0,,,,
NIGER,SHIRORO,PINA,26-22-13-006,GOTUPE,0,754,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,170,147,39,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89374/result_75354_1677592632_thumb.jpg,9.7241369,6.7341042,"['SHAKWATA (26-05-09-013)', 'GWADAMI (26-18-06-003)', 'SHAKWATU (26-22-14-013)']",3,42,110,51,5.666666667
NIGER,SHIRORO,SHE,26-22-14-002,KUPE,108,217,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,53,2,52,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89377/result_75358_1677593130_thumb.jpg,-40.8919807,173.7924463,No neighbours within 15 km,0,,,,
NIGER,SHIRORO,SHE,26-22-14-003,SHE GARI,0,415,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,102,15,91,5,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89378/result_75359_1677594106_thumb.jpg,27.1404236,85.4700612,No neighbours within 15 km,0,,,,
NIGER,SHIRORO,SHE,26-22-14-011,LAKPA,0,966,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,103,99,38,7,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89386/result_75367_1677595200_thumb.jpg,6.0894763,-0.1747936,No neighbours within 15 km,0,,,,
NIGER,SHIRORO,SHE,26-22-14-013,SHAKWATU,0,1027,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,116,26,93,7,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89388/result_75369_1677595942_thumb.jpg,9.6551432,6.6800714,"['SHAKWATA (26-05-09-013)', 'CHANCHAGA (26-13-10-012)', 'SURUYI (26-19-11-011)', 'GOTUPE (26-22-13-006)']",4,2.5,31,13.5,3
NIGER,SHIRORO,SHE,26-22-14-014,NAVI,0,1003,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89389/result_75370_1677596243_thumb.jpg,57.8789585,26.94584332,No neighbours within 15 km,0,,,,
NIGER,SHIRORO,SHE,26-22-14-016,NAKOMI,0,622,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,101,36,135,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89391/result_75372_1677596593_thumb.jpg,38.010914,-84.545298,No neighbours within 15 km,0,,,,
NIGER,SHIRORO,UBANDOMA,26-22-15-007,ZAMFARA,274,522,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,194,1,70,5,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89398/result_75386_1677594699_thumb.jpg,12.0078998,6.4191432,No neighbours within 15 km,0,,,,
NIGER,SHIRORO,UBANDOMA,26-22-15-010,KASAN KARE,196,446,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89401/result_75389_1677595705_thumb.jpg,55.8206475,49.1154328,No neighbours within 15 km,0,,,,
NIGER,SHIRORO,UBANDOMA,26-22-15-012,JIGIRI,165,635,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,118,0,44,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89403/result_75391_1677594060_thumb.jpg,12.1543563,4.8250532,['GAYARI (26-15-06-002)'],1,39,0,1,29
NIGER,SHIRORO,UBANDOMA,26-22-15-013,WONU,94,311,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,80,0,14,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89404/result_75392_1677594482_thumb.jpg,-6.1556266,149.6095396,No neighbours within 15 km,0,,,,
NIGER,SHIRORO,UBANDOMA,26-22-15-017,SHAPE,138,361,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,67,2,66,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/22/ward/15/pu/017/017-1677410741.pdf,50.50298345,3.976129571,No neighbours within 15 km,0,,,,
NIGER,SHIRORO,UBANDOMA,26-22-15-021,KAMI,112,373,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,60,1,39,12,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89412/result_75400_1677593730_thumb.jpg,35.6321694,134.6293314,No neighbours within 15 km,0,,,,
NIGER,SULEJA,BAGAMA 'A',26-23-01-007,NEW - LONDON,294,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,116,106,45,17,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/01/pu/007/007-1677388880.pdf,41.3556187,-72.0997804,No neighbours within 15 km,0,,,,
NIGER,SULEJA,BAGAMA 'A',26-23-01-010,FORMER A.C.B.,225,537,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,80,44,93,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/01/pu/010/010-1677397913.pdf,50.0715358,-125.2837205,No neighbours within 15 km,0,,,,
NIGER,SULEJA,BAGAMA 'A',26-23-01-011,WATER BOARD,306,884,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,109,102,78,4,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/01/pu/011/011-1677396669.pdf,0.3184092,32.579673,"['POLICE BARRACKS (26-06-03-012)', 'UP-HILL WATER TANK (26-06-09-020)']",2,60.5,24,35.5,3
NIGER,SULEJA,BAGAMA 'B',26-23-02-009,FIELD BASE,437,1641,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,66,290,40,10,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3663/ward/23920/pu/90520/90520-1677582296.pdf,39.82481525,-84.04495433,No neighbours within 15 km,0,,,,
NIGER,SULEJA,HASHIMI 'A',26-23-03-001,STATE LIBRARY,208,633,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,115,15,54,13,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/03/pu/001/001-1677413208.pdf,17.3741567,78.4782198,No neighbours within 15 km,0,,,,
NIGER,SULEJA,HASHIMI 'A',26-23-03-014,PRIMARY HEALTH CARE,171,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,86,8,58,11,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/03/pu/014/014-1677415731.pdf,35.8982347,14.51381,No neighbours within 15 km,0,,,,
NIGER,SULEJA,IKU SOUTH II,26-23-06-001,CHAZA PRIMARY SCHOOL,263,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,85,92,61,10,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/06/pu/001/001-1677393380.pdf,-20.73499675,29.98413505,No neighbours within 15 km,0,,,,
NIGER,SULEJA,IKU SOUTH II,26-23-06-002,GOVERNMENT SECONDARY SCHOOL,378,1367,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,113,203,47,4,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/06/pu/002/002-1677371698.pdf,11.676382,92.7239509,No neighbours within 15 km,0,,,,
NIGER,SULEJA,WAMBAI,26-23-10-003,EMIR'S PALACE,220,777,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,85,25,93,9,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/23/ward/10/pu/003/003-1677368912.pdf,12.6538103,8.4152483,No neighbours within 15 km,0,,,,
NIGER,SULEJA,WAMBAI,26-23-10-004,INFANT PRIMARY SCHOOL,278,768,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,119,19,103,19,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3663/ward/23928/pu/90625/90625-1677586232.pdf,0.1449442,31.9336316,No neighbours within 15 km,0,,,,
NIGER,SULEJA,WAMBAI,26-23-10-005,DAY SECONDARY SCHOOL,225,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,90,8,89,19,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3663/ward/23928/pu/90626/90626-1677588165.pdf,10.1432143,6.022547697,['INKWAI (26-15-06-003)'],1,61,7,72,18
NIGER,TAFA,GARAM,26-24-02-005,K/GIDAN SARKIN PAWA,331,1004,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,101,94,115,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89555/result_75703_1677583435_thumb.jpg,13.5018394,5.9290358,No neighbours within 15 km,0,,,,
NIGER,TAFA,IKU,26-24-05-005,KARFE,158,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,64,31,52,2,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3664/ward/23933/pu/90659/90659-1677584914.pdf,8.83333,39.13333,No neighbours within 15 km,0,,,,
NIGER,TAFA,WUSE WEST,26-24-07-001,MABUSHI  l,212,750,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,59,72,66,6,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89586/result_75758_1677583483_thumb.jpg,9.0837669,7.4493904,"['KURUNDUMA  VILLAGE (26-24-07-003)', 'SHISHIPE   II (26-24-06-010)', 'MABUSHI II (26-24-07-007)']",3,27.66666667,30.33333333,25.33333333,5
NIGER,TAFA,WUSE WEST,26-24-07-003,KURUNDUMA  VILLAGE,178,895,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,48,50,67,2,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3664/ward/23935/pu/90674/90674-1677605144.pdf,9.016111,7.529444,"['MABUSHI  l (26-24-07-001)', 'SHISHIPE   II (26-24-06-010)', 'MABUSHI II (26-24-07-007)']",3,13,1,26.66666667,0.333333333
NIGER,TAFA,WUSE WEST,26-24-07-005,K/GIDAN JATAU,232,873,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89590/result_75762_1677585423_thumb.jpg,9.67990815,8.203200202,No neighbours within 15 km,0,,,,
NIGER,TAFA,WUSE WEST,26-24-07-006,K/GIDAN GALADIMA,208,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,75,34,18,5,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89591/result_75763_1677585668_thumb.jpg,10.4059787,10.5795556,No neighbours within 15 km,0,,,,
NIGER,TAFA,WUSE  EAST,26-24-08-009,K/GIDAN BAWA,151,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,70,29,50,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89600/result_75784_1677587705_thumb.jpg,12.3354323,6.507303,No neighbours within 15 km,0,,,,
NIGER,WUSHISHI,AKARE,26-25-01-003,BANGI,104,415,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,78,0,25,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/89620/result_75857_1677578526_thumb.jpg,4.3635118,18.5835913,No neighbours within 15 km,0,,,,
NIGER,WUSHISHI,BARWA,26-25-02-003,CENTRAL PRIMARY SCHOOL,250,888,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,114,10,111,7,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/02/pu/003/003-1677405461.pdf,54.50667735,-6.049162769,['CENTRAL PRIMARY SCHOOL I (26-02-05-005)'],1,12,4,47,5
NIGER,WUSHISHI,KODO,26-25-05-005,GUDI,220,327,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,94,0,125,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/05/pu/005/005-1677406858.pdf,11.948736,8.051201,['KANWA (26-25-06-004)'],1,27,7,83,0
NIGER,WUSHISHI,KODO,26-25-05-007,YELWA PRIMARY SCHOOL,145,832,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,116,0,24,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/05/pu/007/007-1677405866.pdf,10.4484825,7.4364298,"['UNGUWAR WAZIRI  I (26-04-06-003)', 'FRSC OFFICE (26-12-01-018)', 'NARAYI (26-20-03-024)', 'SABON ABUJA (26-20-08-023)']",4,23.25,9.75,8.25,6.75
NIGER,WUSHISHI,KWATA,26-25-06-001,KWATA PRIMARY SCHOOL,314,836,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,147,0,151,5,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/06/pu/001/001-1677406076.pdf,-4.9027142,38.57471078,No neighbours within 15 km,0,,,,
NIGER,WUSHISHI,KWATA,26-25-06-004,KANWA,122,311,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,67,7,42,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/06/pu/004/004-1677401560.pdf,11.8351937,8.152431793,['GUDI (26-25-05-005)'],1,27,7,83,0
NIGER,WUSHISHI,MAITO,26-25-08-001,MAITO PRIMARY SCHOOL,337,808,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,159,8,175,6,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/08/pu/001/001-1677378354.pdf,-5.7355151,151.2651223,No neighbours within 15 km,0,,,,
NIGER,WUSHISHI,MAITO,26-25-08-003,ROGOTA,219,402,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,120,95,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/08/pu/003/003-1677404186.pdf,44.1503668,19.4275769,No neighbours within 15 km,0,,,,
NIGER,WUSHISHI,SABON GARI,26-25-09-005,GIDAN GWARI,203,448,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,117,0,69,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/09/pu/005/005-1677398741.pdf,10.0421828,6.5491173,"['ZUKUCHI (26-22-08-008)', 'GUWA (26-22-09-002)']",2,47,18,4.5,0
NIGER,WUSHISHI,TUKUNJI/YAMIGI,26-25-10-004,ENAGI,109,736,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,44,0,68,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/10/pu/004/004-1677408156.pdf,9.1324922,5.5507644,"['EVUNGI (26-08-06-003)', 'LABOZHI (26-17-08-001)']",2,57,1.5,59,4.5
NIGER,WUSHISHI,TUKUNJI/YAMIGI,26-25-10-008,KACE  I,134,731,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,44,0,68,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/10/pu/008/008-1677403017.pdf,21.7278112,93.3800202,['KACE  II (26-25-10-009)'],1,396,0,0,0
NIGER,WUSHISHI,TUKUNJI/YAMIGI,26-25-10-009,KACE  II,158,497,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,440,0,68,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/10/pu/009/009-1677409421.pdf,21.7278112,93.3800202,['KACE  I (26-25-10-008)'],1,396,0,0,0
NIGER,WUSHISHI,TUKUNJI/YAMIGI,26-25-10-010,SAMINAKA,98,503,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,44,0,68,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/10/pu/010/010-1677405287.pdf,10.4110334,8.669981111,"['RAFIN GORA (26-16-08-009)', 'UNG. SULE (26-22-02-011)']",2,112.5,2,5,3
NIGER,WUSHISHI,ZUNGERU,26-25-11-006,RAILWAY STATION,275,902,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,180,19,66,3,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/11/pu/006/006-1677413234.pdf,45.6665902,11.9339221,No neighbours within 15 km,0,,,,
NIGER,WUSHISHI,ZUNGERU,26-25-11-011,DOGON RUWA,145,554,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,116,0,27,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/11/pu/011/011-1677413475.pdf,9.648611,10.389444,No neighbours within 15 km,0,,,,
NIGER,PAIKORO,NIKUCHI T/MALLAM,26-19-09-024,YIDNA,304,585,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,182,0,115,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/201057/result_74674_1677579976_thumb.jpg,9.383333,6.65,"['ESSAN (26-08-03-006)', 'ZANCHITA (26-10-07-010)', 'CHANCHAGA (26-13-10-012)', 'ESSAN VILLAGE (26-19-03-011)', 'KAMPANI DOROWA (26-19-05-008)', 'NAGOPITA (26-19-09-003)', 'NDAMARAKI (26-19-09-005)', 'LUPNA (26-19-09-013)', 'GABADNA (26-19-11-008)', 'SURUYI (26-19-11-011)', 'PAIKO TOWN CLINIC (26-19-10-024)']",11,78.36363636,9.545454545,22.45454545,3.818181818
NIGER,AGAIE,EKOWUNA,26-01-06-013,OLD MAGISTRATE COURT,74,93,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,35,1,26,6,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/658285/result_71110_1677581399_thumb.jpg,53.1410321,-4.264813205,No neighbours within 15 km,0,,,,
NIGER,AGAIE,EKOWUNA,26-01-06-015,NAIBI,192,395,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,78,1,35,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/658287/result_71112_1677582017_thumb.jpg,41.4424902,-90.4301873,No neighbours within 15 km,0,,,,
NIGER,BIDA,BARIKI,26-03-01-029,DAN IYA,58,70,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,44,0,9,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/658338/result_71291_1677580874_thumb.jpg,10.3286897,9.822796999,"['COLLEGE OF AGRIC (26-17-11-010)', 'DUMA DISPENSARY (26-12-07-010)', 'MATERNITY TOWN DISPENSARY (26-20-06-018)', 'KOFAR DAN IYA (26-21-06-030)']",4,25,7.25,49.75,3
NIGER,BIDA,KYARI,26-03-04-017,PROJECT QUARTERS,127,210,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,46,19,51,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/658363/result_71365_1677580812_thumb.jpg,10.0936822,76.5191597,No neighbours within 15 km,0,,,,
NIGER,BIDA,WADATA,26-03-14-023,BLIND CENTER,255,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,122,55,67,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/658431/result_71528_1677581717_thumb.jpg,31.76686975,35.22774821,No neighbours within 15 km,0,,,,
NIGER,BORGU,BABANNA,26-04-01-014,KWASARE,9,52,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,8,0,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/658438/result_71546_1677582366_thumb.jpg,13.1912823,5.3770236,"['KOFAR WAZIRI (26-06-06-015)', 'UBANDOMA  I (26-11-05-007)', 'UBANDOMA  II (26-11-05-008)', 'ADARAWA (26-15-06-011)', 'WUCHI (26-17-04-013)']",5,88.4,2.4,85.8,9.2
NIGER,BORGU,DUGGA,26-04-02-017,BABANGIDA,68,73,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,62,0,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/658451/result_71568_1677588302_thumb.jpg,12.18183235,11.87270405,['TASHAN FULANI (26-02-05-006)'],1,54,64,39,2
NIGER,BORGU,DUGGA,26-04-02-020,KARA MARKET,194,617,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,102,7,73,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/658454/result_71571_1677589285_thumb.jpg,36.2085347,43.9980034,No neighbours within 15 km,0,,,,
NIGER,BORGU,KARABONDE,26-04-03-011,MUSAWA,180,224,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,110,0,50,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/658470/result_71582_1677586331_thumb.jpg,12.10265,7.652384072,No neighbours within 15 km,0,,,,
NIGER,BORGU,KARABONDE,26-04-03-012,MASANA,333,581,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,227,1,97,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/658471/result_71583_1677587093_thumb.jpg,23.908634,73.9442754,No neighbours within 15 km,0,,,,
NIGER,BORGU,KONKOSO,26-04-04-017,KAI PRY SCHOOL,53,59,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,41,0,12,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/658479/result_71603_1677589049_thumb.jpg,-0.35691735,35.14749291,No neighbours within 15 km,0,,,,
NIGER,BORGU,MALALE,26-04-05-011,YALAWA,93,108,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,63,0,22,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/658481/result_71614_1677582538_thumb.jpg,12.47462495,9.515785139,No neighbours within 15 km,0,,,,
NIGER,BORGU,NEW BUSSA,26-04-06-017,MOW QUARTERS,85,143,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,30,5,24,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/658485/result_71634_1677592134_thumb.jpg,55.61660365,37.68388301,['EDOKO (26-01-02-003)'],1,27,5,17,1
NIGER,BORGU,NEW BUSSA,26-04-06-022,MIN OF AGRIC,78,237,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,45,3,13,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/658490/result_71639_1677593296_thumb.jpg,4.9261104,6.3138626,No neighbours within 15 km,0,,,,
NIGER,BORGU,NEW BUSSA,26-04-06-023,JAMAT PRIMARY SCHOOL,258,647,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,182,6,41,11,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/658491/result_71640_1677594694_thumb.jpg,-5.4835893,145.9337855,No neighbours within 15 km,0,,,,
NIGER,BORGU,NEW BUSSA,26-04-06-026,L.G. EDUCATION OFFICE,45,244,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,31,6,6,6,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/658494/result_71643_1677597014_thumb.jpg,39.8684918,32.75026476,No neighbours within 15 km,0,,,,
